"","numéro","n_spp","n_WE","n_WNE","n_HE","n_HNE","n_Med","n_edible","n_woody","dom_group","Concatenation","country","latitude","longitude","farm type","Intervention_reclass","exp_type","has_WNE","has_WE","has_HE"
"3899","5089",2,1,1,0,0,0,1,2,"WE","WNE, WE","Kenya","0°06'00,000N","34°34'00,000E","working farm","Fallows","WNE + WE",TRUE,TRUE,FALSE
"3900","509",2,1,1,0,0,1,1,2,"WE","WNE, WE","Mexico",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3901","5092",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","0°06'00,000N","34°34'00,000E","working farm","Fallows","WNE + HE",TRUE,FALSE,TRUE
"3902","5093",2,1,1,0,0,0,1,2,"WE","WNE, WE","Kenya","0°06'00,000N","34°34'00,000E","working farm","Fallows","WNE + WE",TRUE,TRUE,FALSE
"3903","5096",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","0°06'00,000N","34°34'00,000E","working farm","Fallows","WNE + HE",TRUE,FALSE,TRUE
"3904","5097",2,1,1,0,0,0,1,2,"WE","WNE, WE","Kenya","0°06'00,000N","34°34'00,000E","working farm","Fallows","WNE + WE",TRUE,TRUE,FALSE
"3905","51",2,2,0,0,0,0,2,2,"WE","WE","Nigeria","7°30'00,000N","3°54'00,000E","experimental site","Fallows","Edible only",FALSE,TRUE,FALSE
"3906","510",2,1,1,0,0,1,1,2,"WE","WNE, WE","Mexico",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3907","5100",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","0°06'00,000N","34°34'00,000E","working farm","Fallows","WNE + HE",TRUE,FALSE,TRUE
"3908","5101",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3909","5102",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3910","5104",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3911","5105",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3912","5106",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3913","5108",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3914","5109",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3915","511",2,1,1,0,0,1,1,2,"WE","WNE, WE","Mexico",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3916","5110",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3917","5112",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3918","5113",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3919","5114",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3920","5116",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3921","5117",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3922","5118",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3923","512",2,1,1,0,0,1,1,2,"WE","WNE, WE","Mexico",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3924","5120",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3925","5121",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3926","5122",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3927","5124",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3928","5125",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3929","5126",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3930","5128",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3931","5129",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3932","513",2,1,1,0,0,1,1,2,"WE","WNE, WE","Mexico",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3933","5130",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3934","5132",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3935","5133",2,0,1,0,1,1,0,1,"WNE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3936","5134",2,0,2,0,0,1,0,2,"WNE","WNE, WE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3937","5136",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°51'00,000N","76°11'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3938","5137",2,0,1,1,0,0,1,1,"HE","WNE, HE","France","43°42'26,000N","3°51'34,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3939","5138",2,0,1,1,0,0,1,1,"HE","WNE, HE","France","43°42'26,000N","3°51'34,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3940","5139",2,0,1,1,0,0,1,1,"HE","WNE, HE","France","43°42'26,000N","3°51'34,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3941","514",2,1,1,0,0,1,1,2,"WE","WNE, WE","Mexico",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3942","5140",2,0,1,1,0,0,1,1,"HE","WNE, HE","France","43°42'26,000N","3°51'34,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3943","5141",2,0,1,1,0,0,1,1,"HE","WNE, HE","France","43°42'26,000N","3°51'34,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3944","5142",2,0,1,1,0,0,1,1,"HE","WNE, HE","France","43°42'26,000N","3°51'34,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3945","5143",2,1,1,0,0,1,1,2,"WE","WNE, WE","Hawaii",NA,NA,"working farm","shaded","WNE + WE",TRUE,TRUE,FALSE
"3946","5144",5,3,1,1,0,1,4,4,"WE","WNE, HE, WE","Costa Rica","10.28647941947297","-83.61190262386354","working farm","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"3947","5145",5,3,1,1,0,1,4,4,"WE","WNE, HE, WE","Costa Rica","10.28647941947297","-83.61190262386354","working farm","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"3948","5147",3,0,1,2,0,0,2,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3949","5148",3,0,1,2,0,0,2,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3950","5149",3,0,1,2,0,0,2,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3951","515",2,1,1,0,0,1,1,2,"WE","WNE, WE","Mexico",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"3952","5150",3,0,1,2,0,0,2,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3953","5151",3,0,1,2,0,0,2,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3954","5152",3,0,1,2,0,0,2,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3955","516",4,1,3,0,0,1,1,4,"WNE","WNE, WE","Panama","8°38'15.36N","80°58'46.2W","working farm","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3956","5163",4,2,1,0,1,1,2,3,"WE","HNE, WNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3957","5164",3,2,0,0,1,1,2,2,"WE","HNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","Edible only",FALSE,TRUE,FALSE
"3958","5165",3,1,1,0,1,0,1,2,"WE","HNE, WNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3959","5166",4,2,1,1,0,2,3,3,"WE","WNE, HE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"3960","5166_1",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Malawi","15°30'00,000S","35°15'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3961","5167",4,2,1,0,1,1,2,3,"WE","HNE, WNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3962","5167_1",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Malawi","15°30'00,000S","35°15'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3963","5168",4,2,1,0,1,1,2,3,"WE","HNE, WNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3964","5168_1",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Malawi","15°30'00,000S","35°15'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3965","5169",3,2,0,1,0,2,3,2,"WE","HE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"3966","517",4,1,3,0,0,1,1,4,"WNE","WNE, WE","Panama","8°38'15.36N","80°58'46.2W","working farm","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3967","5170",3,2,0,0,1,1,2,2,"WE","HNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","Edible only",FALSE,TRUE,FALSE
"3968","5170_1",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Malawi","15°30'00,000S","35°15'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3969","5171",3,2,0,0,1,1,2,2,"WE","HNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","Edible only",FALSE,TRUE,FALSE
"3970","5171_1",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Malawi","15°30'00,000S","35°15'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3971","5172",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"3972","5172_1",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Malawi","15°30'00,000S","35°15'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3973","5173",3,1,1,0,1,0,1,2,"WE","HNE, WNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3974","5174",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3975","5174_1",3,1,1,0,1,0,1,2,"WE","HNE, WNE, WE","India","19°45'30,000N","82°56'00,000E","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3976","5175",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3977","5176",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3978","5177",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3979","5178",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3980","5179",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3981","518",4,1,3,0,0,1,1,4,"WNE","WNE, WE","Panama","8°38'15.36N","80°58'46.2W","working farm","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3982","5180",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3983","5181",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3984","5182",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3985","5183",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3986","5184",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3987","5185",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Tanzania","5°33'56,161S","36°17'29,853E","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3988","519",4,1,3,0,0,1,1,4,"WNE","WNE, WE","Panama","8°38'15.36N","80°58'46.2W","working farm","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3989","5194",2,1,0,1,0,0,2,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3990","5195",2,1,0,1,0,0,2,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3991","5196",2,1,0,1,0,0,2,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3992","5197",2,1,0,1,0,0,2,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3993","5198",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3994","5199",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3995","52",2,2,0,0,0,0,2,2,"WE","WE","Nigeria","7°30'00,000N","3°54'00,000E","experimental site","Fallows","Edible only",FALSE,TRUE,FALSE
"3996","520",4,1,3,0,0,1,1,4,"WNE","WNE, WE","Panama","8°38'15.36N","80°58'46.2W","working farm","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"3997","5200",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3998","5201",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3999","5202",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4000","5203",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4001","5204",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4002","5205",3,1,0,2,0,0,3,1,"HE","HE, WE","Niger","13°15'00,000N","2°18'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4003","5207",2,1,0,1,0,1,2,1,"HE","HE, WE","Brazil","11°27'52,000S","37°56'11,000W","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4004","5208",3,1,0,2,0,1,3,1,"HE","HE, WE","Brazil","11°27'52,000S","37°56'11,000W","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4005","5209",3,1,0,2,0,1,3,1,"HE","HE, WE","Brazil","11°27'52,000S","37°56'11,000W","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4006","521",4,1,3,0,0,1,1,4,"WNE","WNE, WE","Panama","8°38'15.36N","80°58'46.2W","working farm","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"4007","5210",3,1,0,2,0,0,3,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4008","5211",3,1,0,2,0,0,3,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4009","5212",3,1,0,2,0,0,3,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4010","5213",3,1,0,2,0,0,3,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4011","5214",3,1,0,2,0,0,3,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4012","5215",3,1,0,2,0,0,3,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4013","5216",4,1,0,3,0,0,4,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4014","5217",4,1,0,3,0,0,4,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4015","5218",4,1,0,3,0,0,4,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4016","5219",4,1,0,3,0,0,4,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4017","522",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Brazil","1°07′41,000S","47°47′15,000W","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"4018","5220",4,1,0,3,0,0,4,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4019","5221",4,1,0,3,0,0,4,1,"HE","HE, WE","India",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4020","5222",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4021","5223",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4022","5224",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4023","5225",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4024","5226",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4025","5227",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4026","5228",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4027","5229",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4028","523",3,2,0,1,0,0,3,2,"WE","HE, WE","Brazil","1°07′41,000S","47°47′15,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"4029","5230",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4030","5231",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4031","5232",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4032","5233",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4033","5234",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4034","5235",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4035","5236",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4036","5237",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4037","5238",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4038","5239",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4039","524",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Cameroon","3°51'00,000N","11°27'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"4040","5240",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4041","5241",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4042","5242",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4043","5243",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4044","5244",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4045","5245",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4046","5246",4,0,2,2,0,0,2,2,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"4047","5247",3,0,1,2,0,0,2,1,"HE","WNE, HE","Indonesia","4°31'00,000S","104°55'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
